y, z, Average_Vx, Average_Vy, Average_Vz, AtomCount
47.3464 4.4988 0.0010973 0.000939884 5.75051e-05 8.0281
48.3432 4.4988 -0.000760677 -1.98366e-05 0.00030797 13.0457
49.3399 4.4988 -0.000639822 0.000711227 0.000193573 16.0562
50.3367 4.4988 -5.80493e-06 -0.000204217 0.00065059 13.5474
51.3335 4.4988 0.00108929 -0.00235385 -0.000722669 11.0386
52.3302 4.4988 0.000425982 5.66554e-05 0.00019689 17.5615
53.327 4.4988 -0.00122712 0.000328712 0.000268481 14.5509
54.3238 4.4988 -0.000742501 -4.28897e-05 0.000833446 8.0281
55.3205 4.4988 0.00105329 0.00293058 -0.000899134 6.02108
56.3173 4.4988 -0.00309571 0.000270033 0.000701908 7.02459
57.3141 4.4988 -0.000331284 0.000307293 -0.000592611 16.0562
58.3108 4.4988 -0.000177834 0.000308069 0.000652347 19.5685
59.3076 4.4988 0.000185926 0.000650155 0.000601128 11.5404
60.3044 4.4988 0.000336602 0.000614399 -0.00135295 22.0773
