# Time-averaged data for fix writeFile
# TimeStep c_Tw c_Pw c_Kw v_locF v_locFUP c_wallTemp c_wallPE c_UPwallTemp c_UPwallPE
18425800 220.459 -627773 38828.4 47.2588 -1.46119 216.889 -1.19193e+06 221.153 -1.19053e+06
18425900 219.162 -627601 38599.8 134.58 20.1283 220.059 -1.19194e+06 220.343 -1.19048e+06
18426000 220.924 -627896 38910.3 26.2071 272.464 217.695 -1.19194e+06 221.655 -1.19049e+06
18426100 219.617 -627710 38680.3 -86.4679 -95.1798 217.943 -1.19189e+06 220.152 -1.19048e+06
18426200 219.577 -627665 38673.1 50.5286 -6.57236 221.402 -1.19193e+06 219.783 -1.19052e+06
18426300 219.12 -627612 38592.5 117.048 -124.471 222.401 -1.19194e+06 217.859 -1.19048e+06
18426400 220.163 -627767 38776.4 -67.819 90.5579 220.931 -1.19197e+06 222.066 -1.19051e+06
18426500 219.319 -627638 38628.3 -30.45 -27.8406 222.534 -1.19194e+06 222.211 -1.19054e+06
18426600 220.036 -627769 38754 228.678 95.709 221.359 -1.19192e+06 220.073 -1.19053e+06
18426700 219.47 -627721 38654.2 -23.7888 -160.197 220.454 -1.19192e+06 219.299 -1.19047e+06
18426800 219.807 -627784 38713.6 -7.18434 157.164 221.111 -1.19191e+06 223.042 -1.19053e+06
18426900 219.62 -627735 38680.5 -22.687 -203.464 224.973 -1.19195e+06 220.67 -1.19054e+06
18427000 219.733 -627774 38700.4 188.543 -207.979 219.2 -1.19192e+06 224.143 -1.19055e+06
18427100 220.079 -627859 38761.3 -59.2032 95.5059 222.231 -1.19195e+06 221.684 -1.19051e+06
18427200 219.591 -627749 38675.4 47.6092 9.33353 218.573 -1.19192e+06 217.484 -1.19051e+06
18427300 220.155 -627833 38774.7 -12.5076 157.099 220.543 -1.19193e+06 218.775 -1.19054e+06
18427400 219.53 -627733 38664.6 -88.2151 -6.49891 222.866 -1.19194e+06 218.203 -1.19052e+06
18427500 218.986 -627664 38569.1 -112.532 126.659 221.584 -1.19191e+06 218.711 -1.19052e+06
18427600 220.018 -627814 38750.8 95.6911 -41.2177 218.968 -1.19191e+06 217.105 -1.19052e+06
18427700 219.294 -627736 38623.3 41.322 76.135 222.504 -1.19193e+06 217.04 -1.19049e+06
18427800 219.765 -627782 38706 16.0468 59.8663 221.017 -1.19195e+06 221.087 -1.19054e+06
18427900 220.247 -627903 38790.9 -22.5593 -24.0923 219.347 -1.19191e+06 223.247 -1.19055e+06
18428000 220.331 -627933 38806.1 -47.2643 -1.36928 222.675 -1.19194e+06 220.607 -1.19051e+06
18428100 220.719 -628017 38874.1 -52.0896 58.5896 220.491 -1.19192e+06 222.939 -1.19054e+06
18428200 220.396 -627913 38817.4 25.2296 82.7521 222.513 -1.19196e+06 214.286 -1.19048e+06
18428300 220.368 -627968 38812.4 -57.6454 -60.1433 220.725 -1.19192e+06 220.93 -1.19052e+06
18428400 219.355 -627741 38634.4 -83.6123 18.4976 220.492 -1.19194e+06 216.006 -1.19049e+06
18428500 219.546 -627774 38668.2 -53.6419 -103.131 218.652 -1.19194e+06 216.81 -1.19049e+06
18428600 219.888 -627868 38728.5 72.2949 -69.6775 222.378 -1.19194e+06 216.259 -1.19048e+06
18428700 219.884 -627842 38727.2 59.0914 8.15664 220.526 -1.19194e+06 217.566 -1.1905e+06
18428800 219.912 -627807 38732.4 97.6908 54.0731 218.005 -1.19195e+06 221.018 -1.19052e+06
18428900 220.62 -627958 38857.1 35.9948 -108.58 220.31 -1.19194e+06 220.297 -1.19052e+06
18429000 221.089 -628029 38939.4 -22.9867 138.85 215.53 -1.19189e+06 216.527 -1.19051e+06
18429100 219.691 -627810 38693.5 124.878 -134.771 222.164 -1.19197e+06 222.319 -1.19051e+06
18429200 219.727 -627771 38699.5 8.80753 -38.8947 218.03 -1.19193e+06 222.598 -1.19056e+06
18429300 219.295 -627754 38623.6 -48.6895 69.8014 218.305 -1.19191e+06 219.69 -1.1905e+06
18429400 220.308 -627932 38801.9 43.3242 -12.8379 223.169 -1.19194e+06 220.723 -1.19053e+06
18429500 220.268 -627920 38794.8 24.4198 -120.823 217.95 -1.19193e+06 221.994 -1.19051e+06
18429600 219.983 -627849 38745.1 12.9942 11.5957 220.837 -1.19198e+06 221.982 -1.1905e+06
18429700 219.768 -627807 38707.3 -54.9286 -26.2957 217.042 -1.1919e+06 217.956 -1.19051e+06
18429800 220.794 -627988 38887.6 174.509 0.962586 219.135 -1.1919e+06 220.337 -1.19053e+06
18429900 219.271 -627706 38620 72.8967 -6.44236 219.978 -1.19192e+06 219.679 -1.19054e+06
18430000 221.168 -628066 38954.1 83.277 -167.885 221.138 -1.19192e+06 220.092 -1.19051e+06
18430100 219.986 -627866 38745.6 -25.4069 42.9722 223.322 -1.19194e+06 220.793 -1.19051e+06
18430200 219.673 -627828 38690.5 67.873 -63.9493 219.999 -1.1919e+06 220.352 -1.19051e+06
18430300 220.609 -627959 38855 -196.409 -8.54565 219.198 -1.19193e+06 220.384 -1.19052e+06
18430400 220.569 -627930 38848.6 -68.0976 -126.872 218.931 -1.19195e+06 214.611 -1.19046e+06
18430500 220.986 -627966 38921.5 -82.5168 -131.545 221.723 -1.19198e+06 222.086 -1.19056e+06
18430600 221.256 -628024 38969.3 29.3096 219.327 217.094 -1.19192e+06 219.131 -1.19051e+06
18430700 220.291 -627836 38799.2 4.10898 -300.662 220.211 -1.19195e+06 222.012 -1.19054e+06
18430800 219.347 -627632 38632.7 -48.2662 67.993 218.035 -1.19191e+06 217.726 -1.19054e+06
18430900 220.544 -627898 38844.3 21.2262 -85.8579 219.759 -1.19191e+06 218.069 -1.1905e+06
18431000 221.201 -627982 38960.5 108.467 -124.628 222.603 -1.19197e+06 221.313 -1.19053e+06
18431100 220.518 -627811 38839.7 80.1729 -183.938 221.691 -1.19198e+06 215.626 -1.19051e+06
18431200 221.081 -627967 38938.6 -60.8626 -14.1496 216.966 -1.19192e+06 219.028 -1.19049e+06
18431300 220.017 -627766 38751.2 131.077 141.897 219.306 -1.19193e+06 220.2 -1.19052e+06
18431400 221.783 -628084 39061.9 29.1789 -201.714 217.635 -1.19191e+06 222.693 -1.19054e+06
18431500 220.12 -627813 38769.2 -167.355 -69.1725 221.612 -1.19195e+06 222.376 -1.19053e+06
18431600 220.746 -627936 38879.1 67.2405 190.645 217.964 -1.19192e+06 217.171 -1.19047e+06
18431700 220.696 -627985 38870.2 180.903 -46.7983 221.003 -1.19195e+06 218.885 -1.19045e+06
18431800 219.972 -627838 38742.5 31.6487 -93.098 220.274 -1.19194e+06 221.51 -1.19052e+06
18431900 219.607 -627802 38678.3 -99.4867 164.94 221.092 -1.19196e+06 221.671 -1.19049e+06
18432000 220.168 -627846 38777.6 68.5107 120.423 220.476 -1.19197e+06 224.848 -1.19056e+06
18432100 221.387 -628102 38992.4 167.598 -42.9888 220.126 -1.19194e+06 222.802 -1.19052e+06
18432200 220.091 -627846 38763.7 138.979 -48.7795 220.037 -1.19196e+06 218.021 -1.1905e+06
18432300 220.429 -627970 38823.3 98.311 101.736 218.435 -1.19192e+06 222.39 -1.1905e+06
18432400 220.688 -627968 38869.3 -164.37 92.6633 219.008 -1.19196e+06 218.537 -1.19048e+06
18432500 219.852 -627835 38722.9 97.4587 68.3264 218.642 -1.19194e+06 219.243 -1.19049e+06
18432600 219.673 -627773 38691.9 114.786 34.4865 215.93 -1.19193e+06 224.954 -1.19056e+06
18432700 220.519 -627934 38839.6 62.1922 -7.45391 219.694 -1.19193e+06 224.043 -1.19057e+06
18432800 220.159 -627837 38776.1 -88.4197 22.953 222.325 -1.19197e+06 215.461 -1.1905e+06
18432900 219.989 -627804 38746.7 136.783 -3.39248 220.336 -1.19194e+06 223.855 -1.19057e+06
18433000 219.699 -627754 38695.4 -161.84 -41.8252 219.707 -1.19194e+06 220.638 -1.19054e+06
18433100 219.174 -627708 38604.1 -25.3007 -90.9522 220.643 -1.19192e+06 218.208 -1.1905e+06
18433200 219.592 -627716 38678.7 159.37 -49.9163 219.016 -1.19194e+06 218.46 -1.19052e+06
18433300 220.42 -627906 38823.3 96.6218 6.33342 221.74 -1.19194e+06 218.647 -1.19049e+06
18433400 219.587 -627720 38677.2 75.9767 101.298 221.002 -1.19196e+06 218.945 -1.19052e+06
18433500 220.532 -627872 38843 -26.1825 49.3304 226.636 -1.19198e+06 224.275 -1.19059e+06
18433600 220.083 -627851 38763.6 -26.511 -67.6912 220.191 -1.19192e+06 222.306 -1.19053e+06
18433700 220.088 -627780 38763.8 -115.155 -21.0577 221.434 -1.19197e+06 212.708 -1.19047e+06
18433800 219.626 -627772 38682.3 12.9602 89.0875 223.201 -1.19193e+06 221.996 -1.19054e+06
18433900 219.678 -627809 38691.6 78.6085 -95.1514 219.754 -1.19192e+06 224.239 -1.19053e+06
18434000 220.873 -627999 38901.4 -66.9828 134.144 219.49 -1.19194e+06 217.521 -1.19049e+06
18434100 220.347 -627912 38809.5 -27.3548 26.5419 217.606 -1.19191e+06 219.592 -1.19051e+06
18434200 219.611 -627806 38680.2 -22.8855 32.6111 221.734 -1.19193e+06 222.171 -1.19054e+06
18434300 220.25 -627927 38792.7 -202.842 140.203 221.374 -1.19193e+06 221.254 -1.19052e+06
18434400 220.591 -627915 38852.6 51.9248 213.685 223.724 -1.19198e+06 219.07 -1.19055e+06
18434500 220.349 -627895 38809.4 -136.825 -217.67 220.876 -1.19194e+06 219.593 -1.19054e+06
18434600 220.371 -627905 38814.1 -42.388 -12.6351 217.042 -1.19191e+06 214.571 -1.19048e+06
18434700 219.317 -627685 38628.9 17.5956 -34.8439 216.177 -1.19192e+06 217.177 -1.19052e+06
18434800 220.285 -627882 38800 -28.2921 33.9312 224.875 -1.19198e+06 216.679 -1.19049e+06
18434900 221.403 -628072 38997.4 -63.8832 -161.535 220.962 -1.19196e+06 217.42 -1.19048e+06
18435000 220.049 -627831 38759.7 25.6137 22.2832 216.025 -1.19189e+06 216.33 -1.19049e+06
18435100 220.197 -627838 38784.6 -25.9373 59.4486 220.787 -1.19195e+06 215.799 -1.19048e+06
18435200 219.711 -627760 38699.3 134.398 118.765 221.797 -1.19194e+06 220.887 -1.19053e+06
18435300 219.196 -627722 38608.8 -106.855 142.51 222.457 -1.19194e+06 223.352 -1.19052e+06
18435400 218.774 -627598 38534.4 33.1398 -14.9442 218.894 -1.19193e+06 219.488 -1.19051e+06
18435500 219.742 -627769 38704.6 239.519 71.5269 217.236 -1.19191e+06 220.547 -1.19052e+06
18435600 219.905 -627807 38731.8 -65.021 135.393 227.773 -1.19198e+06 219.04 -1.19053e+06
18435700 219.264 -627694 38619.1 -90.3268 -1.20617 224.954 -1.19198e+06 221.396 -1.19052e+06
18435800 220.143 -627866 38774.8 134.579 39.9492 221.56 -1.19193e+06 215.917 -1.19048e+06
18435900 217.991 -627544 38394.9 -24.6646 92.274 221.814 -1.19191e+06 216.237 -1.19045e+06
18436000 219.394 -627760 38642 -122.629 92.6867 225.595 -1.19195e+06 220.329 -1.19051e+06
18436100 219.911 -627811 38732.5 -66.3447 -15.7542 219.466 -1.19194e+06 218.904 -1.19051e+06
18436200 220.195 -627839 38782.6 -159.51 140.774 222.975 -1.19198e+06 220.336 -1.19052e+06
18436300 217.934 -627511 38383.9 -25.6378 37.9329 225.201 -1.19197e+06 212.987 -1.19042e+06
18436400 219.493 -627781 38658.5 -72.1601 94.707 214.08 -1.19187e+06 223.259 -1.19055e+06
18436500 219.636 -627823 38683.8 74.6403 -28.9697 222.842 -1.19195e+06 221.082 -1.19052e+06
18436600 220.241 -627940 38790.4 133.095 -20.5388 221.683 -1.19194e+06 216.761 -1.19048e+06
18436700 220.231 -627909 38788.8 -7.66602 31.8607 220.271 -1.19196e+06 219.148 -1.1905e+06
18436800 219.627 -627817 38683.3 60.3039 36.2598 217.632 -1.19196e+06 218.584 -1.19045e+06
18436900 219.289 -627712 38623.9 211.453 77.0618 217.985 -1.19197e+06 218.564 -1.19048e+06
18437000 220.964 -628079 38918.5 -13.1041 -109.486 222.174 -1.19196e+06 221.394 -1.19048e+06
18437100 219.099 -627701 38589.7 -9.461 54.6804 216.443 -1.19191e+06 221.776 -1.19053e+06
18437200 219.734 -627837 38701.5 13.4012 -51.5895 216.032 -1.19191e+06 223.239 -1.19052e+06
18437300 219.6 -627838 38677.1 -57.6315 -41.5941 219.059 -1.19189e+06 219.876 -1.19051e+06
18437400 219.029 -627750 38576.5 9.04168 23.6554 218.107 -1.19189e+06 217.582 -1.19048e+06
18437500 219.712 -627813 38696.6 49.7455 -45.587 220.88 -1.19194e+06 218.401 -1.19052e+06
18437600 221.169 -628144 38953.3 125.173 20.7318 225.186 -1.19194e+06 221.557 -1.19052e+06
18437700 219.629 -627820 38682.1 -20.4685 -45.7916 219.451 -1.19192e+06 218.357 -1.19052e+06
18437800 220.484 -627965 38832.8 -54.5883 -170.765 221.523 -1.19195e+06 217.456 -1.1905e+06
18437900 220.821 -628006 38891.9 64.7983 -25.7411 224.492 -1.19198e+06 216.388 -1.19051e+06
18438000 220.336 -627909 38806.5 -81.5116 -51.6186 214.892 -1.19192e+06 218.204 -1.1905e+06
18438100 219.706 -627767 38695.8 -6.77319 77.4692 214.248 -1.19191e+06 220.318 -1.19055e+06
18438200 219.287 -627726 38622.2 226.827 -203.383 219.768 -1.19196e+06 218.98 -1.19048e+06
18438300 219.12 -627689 38592.5 66.4349 102.054 224.099 -1.19196e+06 216.029 -1.1905e+06
18438400 219.421 -627755 38645.4 -49.3558 -1.06031 220.053 -1.19193e+06 220.832 -1.19052e+06
18438500 219.188 -627786 38604.3 -5.02715 97.6594 224.27 -1.19193e+06 218.585 -1.19048e+06
18438600 218.635 -627650 38507.2 -117.908 59.1226 218.225 -1.19193e+06 224.797 -1.19054e+06
18438700 220.455 -628037 38828.1 -34.2733 143.528 219.171 -1.19193e+06 223.831 -1.1905e+06
18438800 219.679 -627865 38691.5 -92.0375 -43.2109 219.682 -1.19195e+06 219.052 -1.1905e+06
18438900 219.409 -627855 38643.8 20.8345 -127.626 219.086 -1.19192e+06 221.081 -1.19051e+06
18439000 220.67 -627976 38865.8 186.232 49.7759 216.061 -1.19195e+06 216.253 -1.19052e+06
18439100 219.424 -627825 38646.3 38.9837 54.9811 216.689 -1.1919e+06 218.932 -1.1905e+06
18439200 220.922 -628016 38909.9 -14.966 -113.517 221.257 -1.19197e+06 218.097 -1.19054e+06
18439300 219.43 -627815 38647.2 -204.556 18.2766 219.659 -1.19191e+06 217.698 -1.19051e+06
18439400 220.165 -627929 38776.6 91.6902 -41.4052 223.422 -1.19195e+06 215.885 -1.1905e+06
18439500 219.682 -627848 38691.4 -82.9859 18.1125 218.351 -1.19193e+06 219.685 -1.1905e+06
18439600 219.911 -627938 38731.8 49.521 81.308 219.226 -1.19191e+06 223.177 -1.19052e+06
18439700 219.582 -627920 38674 -51.2006 -37.6772 222.798 -1.19193e+06 220.155 -1.19048e+06
18439800 219.621 -627881 38680.8 -8.75686 -243.597 221.865 -1.19195e+06 217.664 -1.1905e+06
18439900 219.546 -627872 38667.4 187.82 -49.4052 220.539 -1.19194e+06 219.438 -1.19051e+06
18440000 219.745 -627911 38702.6 -68.5297 -44.49 220.245 -1.19193e+06 217.918 -1.19051e+06
18440100 219.582 -627863 38674.5 10.1783 170.126 221.172 -1.19197e+06 219.917 -1.19052e+06
18440200 219.516 -627884 38663 -42.4005 -96.0071 224.484 -1.19199e+06 220.201 -1.1905e+06
18440300 218.815 -627781 38539.3 -125.212 118.913 215.847 -1.1919e+06 222.636 -1.19052e+06
18440400 218.637 -627705 38508 140.46 48.5129 221.558 -1.19196e+06 221.712 -1.19053e+06
18440500 219.31 -627752 38627.1 -25.9714 -0.275267 217.375 -1.19197e+06 216.253 -1.1905e+06
18440600 220.534 -628071 38842.4 132.484 -174.495 217.998 -1.1919e+06 221.814 -1.19051e+06
18440700 219.206 -627810 38608.3 30.225 -132.486 219.787 -1.19193e+06 221.794 -1.19051e+06
18440800 220.374 -627973 38814.2 -94.8892 62.0284 220.562 -1.19199e+06 216.352 -1.19045e+06
18440900 219.261 -627774 38618.7 -98.3413 -3.87573 217.855 -1.19194e+06 221.584 -1.19051e+06
18441000 219.503 -627754 38660.6 214.13 -41.4049 214.974 -1.19193e+06 218.362 -1.19051e+06
18441100 220.461 -627934 38828.8 -80.9583 -207.292 221.42 -1.19195e+06 219.006 -1.19053e+06
18441200 220.671 -628041 38865.9 -117.671 131.31 224.825 -1.19194e+06 219.861 -1.1905e+06
18441300 219.777 -627806 38708.7 77.3196 151.095 220.419 -1.19193e+06 216.637 -1.19051e+06
18441400 220.543 -627930 38843.1 35.3264 44.0502 219.423 -1.19194e+06 221.43 -1.19054e+06
18441500 220.45 -627912 38827 -35.4992 -253.833 221.759 -1.19196e+06 216.249 -1.1905e+06
18441600 220.122 -627832 38769.1 -101.299 46.7738 221.054 -1.19199e+06 216.989 -1.1905e+06
18441700 219.915 -627827 38732.9 109.141 133.353 220.693 -1.19197e+06 220.371 -1.19051e+06
18441800 221.247 -628081 38967.4 -151.815 90.1773 220.481 -1.19194e+06 219.753 -1.19051e+06
18441900 220.221 -627851 38786.8 -57.9253 -47.7232 218.435 -1.19194e+06 213.806 -1.19047e+06
18442000 218.415 -627540 38468.4 -28.3385 -141.913 218.34 -1.19196e+06 223.789 -1.19053e+06
18442100 220.539 -627908 38842.8 -48.9188 -82.2446 220.874 -1.19195e+06 217.788 -1.19051e+06
18442200 219.489 -627710 38658 -96.6869 -80.6693 216.489 -1.19194e+06 219.824 -1.19051e+06
18442300 219.807 -627748 38713.8 55.8709 -12.4799 215.854 -1.19193e+06 222.213 -1.19056e+06
18442400 220.061 -627801 38758.4 7.87736 -163.011 214.902 -1.19193e+06 222.713 -1.19053e+06
18442500 220.147 -627832 38773.7 78.1708 -181.063 220.115 -1.19195e+06 221.873 -1.19053e+06
18442600 220.053 -627855 38757 -96.615 -26.6468 220.5 -1.19193e+06 216.734 -1.19047e+06
18442700 220.629 -627922 38858.4 41.0596 39.5567 219.168 -1.19192e+06 221.788 -1.19055e+06
18442800 220.719 -627946 38874.2 -148.89 53.5221 216.34 -1.19189e+06 222.108 -1.19056e+06
18442900 220.01 -627807 38749.3 67.4091 -124.607 220.192 -1.19194e+06 220.964 -1.19055e+06
18443000 221.446 -628066 39002.2 -4.97209 58.551 217.461 -1.1919e+06 217.216 -1.19052e+06
18443100 220.565 -627894 38846.9 47.5541 83.829 221.835 -1.19193e+06 217.255 -1.19054e+06
18443200 220.923 -627989 38910 16.0685 -8.69724 218.294 -1.19189e+06 215.472 -1.19049e+06
18443300 220.419 -627891 38821.3 31.5531 120.209 217.99 -1.19192e+06 220.397 -1.19053e+06
18443400 219.52 -627760 38663 158.005 16.9268 218.198 -1.1919e+06 215.546 -1.19048e+06
18443500 220.187 -627889 38780.4 -11.9706 75.0655 223.175 -1.19193e+06 217.693 -1.19051e+06
18443600 220.359 -627934 38810.9 -25.1575 111.171 222.321 -1.19196e+06 221.892 -1.19051e+06
18443700 219.119 -627713 38592.4 103.061 142.35 220.922 -1.19194e+06 221.008 -1.19052e+06
18443800 219.633 -627787 38682.8 44.4287 28.4742 218.329 -1.19193e+06 216.89 -1.19048e+06
18443900 218.83 -627608 38541.5 -230.687 128.171 221.479 -1.19198e+06 220.197 -1.19052e+06
18444000 219.117 -627688 38591.8 -47.5087 -23.1606 222.759 -1.19197e+06 219.594 -1.19051e+06
18444100 219.028 -627667 38576.3 -49.7905 90.6649 219.893 -1.19194e+06 217.159 -1.19051e+06
18444200 218.29 -627518 38446.1 -53.9413 48.2919 217.584 -1.19192e+06 219.463 -1.19053e+06
18444300 219.318 -627765 38627.3 53.738 5.37206 218.406 -1.19191e+06 216.405 -1.19046e+06
18444400 219.33 -627725 38629.6 -213.292 -34.3867 216.461 -1.19191e+06 222.876 -1.19053e+06
18444500 220.097 -627806 38764.6 37.1531 -98.8194 222.26 -1.19199e+06 217.213 -1.19051e+06
18444600 219.813 -627770 38714.7 -32.3377 -34.9597 218.434 -1.19193e+06 216.062 -1.1905e+06
18444700 219.127 -627642 38594 -100.394 29.7915 220.801 -1.19196e+06 215.242 -1.19047e+06
18444800 220.072 -627804 38760.3 228.364 -115.974 223.092 -1.19194e+06 218.88 -1.19053e+06
18444900 220.669 -627916 38866.1 40.3183 -77.405 219.509 -1.19192e+06 221.223 -1.19053e+06
18445000 220.974 -628026 38919.3 -58.2619 -257.038 221.161 -1.1919e+06 219.643 -1.1905e+06
18445100 220.382 -627889 38814.9 -77.8606 227.275 220.659 -1.19193e+06 218.725 -1.1905e+06
18445200 220.132 -627861 38771.3 105.189 22.0382 221.702 -1.19194e+06 221.992 -1.19051e+06
18445300 219.389 -627649 38639.8 -225.818 -189.943 219.87 -1.19196e+06 217.099 -1.19051e+06
18445400 219.821 -627810 38715.9 -69.7736 -14.4861 223.866 -1.19195e+06 219.909 -1.1905e+06
18445500 219.826 -627781 38716.9 19.1953 3.45391 220.222 -1.19194e+06 219.083 -1.1905e+06
18445600 219.235 -627717 38612.9 116.861 -73.6852 218.036 -1.19188e+06 225.462 -1.19055e+06
18445700 220.903 -627947 38906.7 -194.904 114.399 217.75 -1.19193e+06 219.61 -1.19052e+06
18445800 219.986 -627817 38745 141.112 -255.755 220.628 -1.19195e+06 216.925 -1.19047e+06
18445900 219.465 -627718 38653.4 -26.5955 92.2029 220.062 -1.19196e+06 223.894 -1.19054e+06
18446000 219.122 -627670 38592.9 -49.9402 -125.652 219.181 -1.19194e+06 222.666 -1.19053e+06
18446100 220.361 -627895 38811.1 65.4238 -82.8813 219.05 -1.19192e+06 220.805 -1.19052e+06
18446200 219.392 -627740 38640.5 -106.04 158.451 217.736 -1.19189e+06 220.348 -1.19052e+06
18446300 220.102 -627811 38765.5 21.8238 -55.1965 218.608 -1.19195e+06 218.675 -1.19052e+06
18446400 220.159 -627843 38775.4 20.1487 -55.9926 217.945 -1.19191e+06 217.12 -1.19051e+06
18446500 221.004 -628049 38924.3 37.8723 76.5328 218.226 -1.1919e+06 219.479 -1.19049e+06
18446600 219.999 -627847 38747.4 88.9164 73.6354 220.3 -1.19193e+06 222.849 -1.19054e+06
18446700 220.04 -627838 38755 -40.8396 13.8166 219.216 -1.19191e+06 216.225 -1.19051e+06
18446800 219.37 -627691 38636.7 131.336 37.0672 220.097 -1.19195e+06 217.595 -1.19051e+06
18446900 219.654 -627740 38686.4 -25.7207 -7.71707 218.419 -1.19195e+06 224.503 -1.19056e+06
18447000 219.295 -627689 38623.1 64.8581 -188.109 219.195 -1.19197e+06 219.547 -1.19051e+06
18447100 218.834 -627609 38542.2 -183.913 5.25221 218.768 -1.19195e+06 217.555 -1.19049e+06
18447200 220.113 -627842 38767.4 -159.688 -168.174 217.108 -1.19193e+06 215.781 -1.19047e+06
18447300 219.597 -627727 38676.7 -31.5069 179.914 220.507 -1.19192e+06 217.747 -1.19052e+06
18447400 219.963 -627775 38741.4 -2.9297 -46.4627 214.805 -1.1919e+06 217.948 -1.19051e+06
18447500 220.342 -627817 38807.7 77.5986 82.2675 223.154 -1.19197e+06 218.03 -1.19052e+06
18447600 219.718 -627727 38697.7 52.4431 -96.8203 218.449 -1.19193e+06 217.758 -1.19048e+06
18447700 220.438 -627856 38824.7 113.117 16.0911 221.118 -1.19194e+06 220.239 -1.19051e+06
18447800 219.666 -627682 38688.5 3.20573 89.3389 217.492 -1.19193e+06 224.211 -1.19056e+06
18447900 220.026 -627750 38752 -10.522 -162.52 217.506 -1.1919e+06 219.036 -1.19053e+06
18448000 219.584 -627629 38674.3 -63.1014 -50.9956 223.22 -1.19199e+06 213.712 -1.19047e+06
18448100 220.615 -627820 38856 26.5648 -14.1469 218.607 -1.19191e+06 217.312 -1.19051e+06
18448200 220.337 -627771 38806.9 -23.716 101.943 221.485 -1.19195e+06 219.348 -1.19052e+06
18448300 220.872 -627856 38901.3 2.31195 -19.2203 220.255 -1.19193e+06 219.042 -1.19052e+06
18448400 220.415 -627772 38820.8 58.8331 -70.6008 219.287 -1.19193e+06 222.186 -1.19054e+06
18448500 220.496 -627814 38835.1 43.0587 -57.1014 224.475 -1.19196e+06 222.384 -1.19053e+06
18448600 220.175 -627719 38778.6 -110.753 -112.249 215.907 -1.19191e+06 222.128 -1.19054e+06
18448700 219.884 -627711 38727.3 58.2896 -0.439492 225.359 -1.19196e+06 220.511 -1.19051e+06
18448800 219.826 -627660 38717.5 -118.803 -58.0022 216.709 -1.19192e+06 220.886 -1.19053e+06
18448900 220.528 -627793 38841.3 302.542 -28.7363 220.566 -1.19195e+06 225.332 -1.19056e+06
18449000 220.54 -627799 38843.1 -64.3521 -12.7756 220.004 -1.19193e+06 219.372 -1.19052e+06
18449100 221.04 -627886 38931.1 -173.097 96.148 217.206 -1.19191e+06 220.101 -1.19051e+06
18449200 219.913 -627730 38732.4 61.9971 34.8931 217.954 -1.19192e+06 223.503 -1.19051e+06
18449300 220.123 -627760 38769.6 11.6141 84.1236 220.639 -1.19196e+06 219.236 -1.19047e+06
18449400 220.28 -627774 38797.4 -25.2206 -99.5871 224.269 -1.19197e+06 220.815 -1.19053e+06
