y, z, Average_Vx, Average_Vy, Average_Vz, AtomCount
5.48221 22.494 -0.000324633 -0.0011034 -0.000621998 9.03161
6.47898 22.494 0.000221298 -0.00130211 -0.00145648 5.51932
7.47575 22.494 5.77053e-05 0.000189908 0.000845687 9.53337
8.47251 22.494 1.27743e-06 -0.000121784 0.00186332 3.51229
9.46928 22.494 0.0014003 0.000469585 0.000398944 6.52283
10.466 22.494 0.00063593 -0.00106247 0.00195785 8.0281
11.4628 22.494 -0.00186413 0.000354652 0.000378111 10.5369
12.4596 22.494 -0.000536294 0.000947787 -0.00092619 12.5439
13.4563 22.494 -0.00111079 0.000500758 -0.000516658 10.0351
14.4531 22.494 0.000747878 0.00116182 0.000276872 7.02459
15.4499 22.494 1.78781e-05 2.94438e-05 0.000108035 12.5439
16.4466 22.494 0.000421392 -0.000339345 -0.000905623 8.0281
17.4434 22.494 -0.00169673 0.0010737 -0.00273305 6.02108
18.4402 22.494 0.0015276 -0.000281335 0.00107409 9.53337
19.4369 22.494 -0.00137899 -0.000654305 -0.000142317 9.03161
20.4337 22.494 2.7297e-05 -0.00021479 -0.000653676 13.5474
21.4305 22.494 0.00134372 2.31555e-05 -0.000944996 7.52634
22.4272 22.494 0.000556903 0.00239884 0.00108931 8.0281
23.424 22.494 0.000197957 0.000365008 -0.000783616 10.0351
24.4208 22.494 0.000371999 0.00159078 -0.00140256 12.0422
25.4175 22.494 -0.000438722 0.00154785 -0.000435599 12.5439
26.4143 22.494 0.000496921 -0.000145149 0.00098369 11.0386
27.4111 22.494 -0.000710204 6.8849e-06 0.000530665 11.0386
28.4078 22.494 -0.000185841 0.00111625 -0.000722653 12.0422
29.4046 22.494 0.000245192 0.000636642 6.17383e-05 12.0422
30.4014 22.494 -0.000167575 0.000179131 0.000661889 7.52634
31.3981 22.494 -0.000930745 7.37025e-05 -0.00132526 11.5404
32.3949 22.494 0.0012891 1.46614e-05 -0.000404286 8.0281
33.3917 22.494 8.61122e-05 -0.000204501 -0.000517162 7.52634
34.3884 22.494 0.000669063 0.000444235 2.37103e-05 7.02459
35.3852 22.494 0.000194185 -0.000106324 -0.000233854 10.0351
36.382 22.494 0.00115177 0.000190619 -0.00212235 10.0351
37.3787 22.494 -0.000550932 -0.000678466 -0.000214703 13.0457
38.3755 22.494 -0.000587014 -7.34561e-05 -0.000766943 5.51932
39.3723 22.494 -0.000529393 -0.00116699 -0.00092737 7.52634
40.369 22.494 -0.00128206 0.000224613 0.000294257 15.5544
41.3658 22.494 0.00108158 -0.00116046 -4.32093e-05 13.0457
42.3626 22.494 0.00102071 -0.000942959 0.000193722 6.02108
43.3593 22.494 0.00102661 -0.000945429 0.000960927 7.52634
44.3561 22.494 -0.000741979 3.67732e-05 -9.50281e-05 9.03161
45.3529 22.494 -0.00017731 0.00020003 0.000872472 11.0386
46.3496 22.494 -0.000342326 0.00118916 0.000591797 9.03161
47.3464 22.494 0.00108808 -0.000841759 -0.000515628 11.0386
48.3432 22.494 -0.000478237 0.00116195 8.61693e-05 12.0422
49.3399 22.494 0.000124817 -0.00137967 0.000153677 9.03161
50.3367 22.494 0.000290745 -0.00045356 -0.00107988 9.03161
51.3335 22.494 0.000574386 -0.000121793 -0.00111917 4.51581
52.3302 22.494 0.000495561 0.000326968 0.00190082 10.0351
53.327 22.494 0.000342726 3.99011e-05 0.000789882 11.0386
54.3238 22.494 -0.000492982 0.000348057 0.000689268 8.0281
55.3205 22.494 0.00105948 -0.00137942 0.00125834 5.51932
56.3173 22.494 -0.000560744 0.000107604 -0.000829022 12.0422
57.3141 22.494 -0.000576568 0.000642971 0.000579272 9.53337
58.3108 22.494 0.00104065 -4.70138e-05 -0.000204173 8.52986
59.3076 22.494 0.000849947 9.63202e-05 -0.00170109 8.52986
60.3044 22.494 -2.13609e-05 -0.000909076 0.000153873 8.0281
61.3011 22.494 -0.000356888 0.000737386 0.000272936 16.0562
62.2979 22.494 4.7681e-07 -0.00121627 -0.000195569 10.5369
63.2947 22.494 0.000368101 -3.64453e-05 -4.65437e-05 12.0422
64.2914 22.494 0.00114633 0.000341206 0.000758442 9.03161
65.2882 22.494 -0.000795965 -0.000314775 -0.000533661 11.5404
66.285 22.494 -0.00107887 -0.00109474 0.000481706 9.03161
67.2817 22.494 0.00128325 -6.4771e-05 0.000947733 6.52283
68.2785 22.494 -0.000246451 0.00193991 -4.20241e-05 8.52986
69.2753 22.494 -0.00122031 0.000568273 -0.00205291 8.0281
70.272 22.494 0.000948632 -0.000504352 -0.000343585 15.0527
71.2688 22.494 0.000413831 0.000717151 -0.00122324 7.52634
72.2656 22.494 0.00142007 0.00110975 -0.000668884 7.52634
73.2623 22.494 -0.000384799 -0.000261823 -0.000312361 14.0492
74.2591 22.494 -0.000332241 0.000306732 -3.29376e-05 10.5369
75.2559 22.494 -0.000402794 -7.39423e-05 -0.000133792 6.52283
76.2526 22.494 -0.000938168 -0.00134951 -6.61072e-05 10.0351
77.2494 22.494 -0.00110326 -0.000310921 0.000227754 9.53337
78.2462 22.494 4.30147e-05 -0.00064519 -0.000899129 8.52986
79.2429 22.494 -0.000221229 0.0010477 -0.000335761 14.0492
80.2397 22.494 -0.000829733 -0.000111798 -7.45617e-05 9.03161
81.2365 22.494 -5.29569e-06 -0.000403021 -0.00175472 14.5509
82.2332 22.494 0.000118996 0.000533412 -0.000379675 11.0386
0.498383 23.4937 -0.000561333 -0.000109797 -0.000431514 20.0703
1.49515 23.4937 -0.00116672 -0.000602969 -0.000382123 10.0351
2.49192 23.4937 8.36205e-05 0.000464447 -1.26759e-05 25.0878
3.48868 23.4937 0.000733152 0.00130798 0.000516664 16.0562
4.48545 23.4937 0.00120843 0.000945054 -2.86235e-05 7.52634
5.48221 23.4937 0.000185022 0.00020692 0.000519924 6.02108
6.47898 23.4937 -0.00019644 -0.000534279 0.000299115 9.53337
7.47575 23.4937 -3.79095e-06 0.000298079 -0.000325037 11.0386
8.47251 23.4937 -0.000844298 0.000888121 -0.000197369 28.6001
9.46928 23.4937 -0.000204621 2.72012e-05 0.000896682 10.5369
10.466 23.4937 0.00159838 0.000917684 0.000433697 16.558
11.4628 23.4937 0.000204155 3.19922e-05 0.00129569 17.5615
12.4596 23.4937 -0.00013274 0.000869087 -2.90008e-05 6.52283
13.4563 23.4937 -0.000594152 -0.00111565 -0.000238153 7.02459
14.4531 23.4937 -0.00150772 0.00044167 0.0015097 7.02459
15.4499 23.4937 -2.50298e-06 8.28452e-05 4.98276e-05 10.5369
16.4466 23.4937 0.000816106 0.000117774 0.00085698 20.0703
17.4434 23.4937 -0.000493569 -0.00191896 -0.000670117 12.5439
18.4402 23.4937 0.000206824 -0.00114946 -0.000395942 17.0597
19.4369 23.4937 -0.000176442 -0.000869179 0.00052738 15.0527
20.4337 23.4937 0.000323511 -0.000516044 -0.000710066 8.0281
21.4305 23.4937 -0.000541332 -8.92457e-05 -0.000341615 9.03161
22.4272 23.4937 -0.000808559 0.000635327 -4.44048e-05 6.02108
23.424 23.4937 -0.000421778 0.000504872 -9.55061e-05 13.5474
24.4208 23.4937 0.000873629 0.000177358 -8.8996e-05 13.5474
25.4175 23.4937 0.00113686 -0.000401458 0.000807461 10.5369
26.4143 23.4937 -0.000160591 0.000142074 0.000428067 11.0386
27.4111 23.4937 0.000196175 0.000943854 -0.00120891 19.0667
28.4078 23.4937 -0.000582156 8.09471e-06 -0.000171641 10.5369
29.4046 23.4937 0.000511346 -0.00115284 -2.95455e-08 5.51932
30.4014 23.4937 0.000205846 -0.000330497 0.000674828 10.0351
31.3981 23.4937 -0.000691492 0.00044332 0.000582599 11.0386
32.3949 23.4937 -0.000972122 -0.000421665 -0.000808452 16.558
33.3917 23.4937 -0.00103019 -0.000975588 0.000131797 17.0597
34.3884 23.4937 0.000926697 -4.75021e-05 -0.000264004 11.5404
35.3852 23.4937 -0.000207144 0.000527249 -0.000347123 13.5474
36.382 23.4937 0.000966428 -0.000823277 0.00011823 17.5615
37.3787 23.4937 6.71805e-05 0.00135434 -0.00142302 12.0422
38.3755 23.4937 -0.000118056 -9.98156e-05 0.000106207 7.52634
39.3723 23.4937 -0.000204397 -0.000512941 -0.000311214 10.5369
40.369 23.4937 -0.000643637 -0.00092741 -3.83341e-05 12.5439
41.3658 23.4937 -0.000861439 0.000747781 -0.000658482 14.5509
42.3626 23.4937 -0.000167045 -0.000120645 0.0011354 10.0351
43.3593 23.4937 0.00122113 -0.0003036 0.000423178 11.5404
44.3561 23.4937 0.000132816 0.000544003 5.58148e-05 20.572
45.3529 23.4937 -0.000792718 0.000468832 -0.000160322 9.53337
46.3496 23.4937 -0.000242743 0.00132986 -0.000982746 8.0281
47.3464 23.4937 0.000256382 -0.000238862 -0.000190522 11.0386
48.3432 23.4937 0.000974185 -0.00122494 2.73572e-05 6.52283
49.3399 23.4937 -7.88421e-05 -0.000380755 0.000498921 20.0703
50.3367 23.4937 -0.000430771 -0.000115625 -0.000524513 12.0422
51.3335 23.4937 0.000241595 -4.09476e-05 0.000576895 12.5439
52.3302 23.4937 -0.000858101 -0.000141789 7.5146e-05 21.0738
53.327 23.4937 -0.000357882 0.00156558 0.000281118 8.52986
54.3238 23.4937 -0.000863854 0.0019537 0.000104691 8.0281
55.3205 23.4937 0.00125653 0.00291241 -0.000101759 7.02459
56.3173 23.4937 0.000913614 -0.000477252 -0.000209317 12.0422
57.3141 23.4937 0.000779333 -0.000434873 0.000332164 19.5685
58.3108 23.4937 -0.000103509 0.000446287 -9.6575e-05 14.5509
59.3076 23.4937 1.21385e-05 0.000822503 -0.000169517 13.0457
60.3044 23.4937 0.00102153 -0.000746494 -0.000598767 17.0597
61.3011 23.4937 0.000718946 0.00013571 -3.65857e-05 17.5615
62.2979 23.4937 -0.00149636 -0.000271748 -0.000893966 7.02459
63.2947 23.4937 0.00128487 0.000917345 -0.000202033 6.52283
64.2914 23.4937 0.000219209 -0.000336539 -0.00146242 6.02108
65.2882 23.4937 -0.000528484 -2.77622e-06 0.000792418 13.5474
66.285 23.4937 0.000934507 0.000610004 -0.000509187 19.0667
67.2817 23.4937 -0.000732747 6.56991e-05 9.63288e-06 12.5439
68.2785 23.4937 -0.000519661 -7.75392e-05 -0.000525143 15.5544
69.2753 23.4937 0.000109601 0.000591977 -0.000285329 20.0703
70.272 23.4937 7.64503e-05 -0.000901817 0.000185626 6.02108
71.2688 23.4937 0.00152311 0.000168476 -0.000909833 6.52283
72.2656 23.4937 -0.000475957 0.000862199 0.000191069 10.0351
73.2623 23.4937 -0.000784037 -0.000232819 -0.000262045 9.53337
74.2591 23.4937 -1.24868e-05 0.000367898 0.000300225 16.558
75.2559 23.4937 0.000300324 -0.000128817 -0.000526047 15.5544
76.2526 23.4937 -0.00046579 -0.000838075 -0.00174363 11.5404
77.2494 23.4937 -0.000442443 7.90158e-05 -0.000368647 25.0878
78.2462 23.4937 -0.000805111 0.000140666 0.000495848 12.5439
79.2429 23.4937 0.000862017 0.000496425 -0.000705111 8.0281
80.2397 23.4937 -0.00223284 0.00031078 -0.00112066 4.51581
81.2365 23.4937 0.00016222 -0.00012044 0.000348682 8.0281
82.2332 23.4937 -0.000415299 0.000687728 -0.000583524 21.5755
0.498383 24.4934 0.000381865 0.000260193 -0.000306924 14.0492
1.49515 24.4934 -0.000650573 1.52422e-05 0.000680335 8.52986
2.49192 24.4934 0.00122984 -0.00163622 0.000960903 11.0386
3.48868 24.4934 -5.88527e-05 4.1204e-05 0.000291635 16.0562
4.48545 24.4934 0.000935193 -0.000971024 -0.000259904 9.03161
5.48221 24.4934 -0.000940695 0.000492996 0.000903907 4.01405
6.47898 24.4934 -9.71557e-05 -0.000118364 0.000441258 9.53337
7.47575 24.4934 0.000173268 -0.000689588 0.000123439 12.5439
8.47251 24.4934 -0.000885978 0.000131373 0.000602802 17.5615
9.46928 24.4934 0.000177767 -4.98681e-05 -0.000259697 7.02459
10.466 24.4934 0.000291702 0.000469597 -0.000808347 12.5439
11.4628 24.4934 5.99139e-05 -4.18575e-05 0.00039004 17.0597
12.4596 24.4934 0.000218928 0.00151309 0.000151251 6.02108
13.4563 24.4934 -0.00073961 -0.000839421 0.00231 5.51932
14.4531 24.4934 0.000131615 -0.000499087 0.000533608 10.0351
15.4499 24.4934 0.000369424 -0.000548772 -0.000169181 11.5404
16.4466 24.4934 2.46871e-05 0.000604632 0.000427688 18.565
17.4434 24.4934 -0.000960611 -0.00053942 -0.000108101 11.0386
18.4402 24.4934 0.000595728 0.000711888 -0.000337829 13.5474
19.4369 24.4934 0.0003131 -6.37284e-05 -0.00034896 17.0597
20.4337 24.4934 -0.000778884 9.27854e-05 -0.000207131 12.0422
21.4305 24.4934 0.000545742 0.000316345 0.000636513 4.01405
22.4272 24.4934 -0.000339456 -0.000340756 -0.00103742 8.0281
23.424 24.4934 -0.000386464 0.000592753 0.000279357 13.0457
24.4208 24.4934 -0.000684528 -0.000341708 -0.000370275 12.0422
25.4175 24.4934 0.00074259 0.0010473 0.000245213 14.5509
26.4143 24.4934 0.000536972 -0.000478014 -0.000474246 12.0422
27.4111 24.4934 -0.00034658 0.000114113 0.00116117 17.5615
28.4078 24.4934 -0.00033913 -6.66459e-05 -0.000118566 10.5369
29.4046 24.4934 0.000303492 -0.000208639 0.00129849 6.52283
30.4014 24.4934 -0.000554399 0.00122815 -0.000779348 6.52283
31.3981 24.4934 -0.00119579 0.000746361 0.00113984 7.52634
32.3949 24.4934 0.000102334 -0.000505451 -0.000934979 10.5369
33.3917 24.4934 -0.000593082 0.000182163 0.000361489 19.5685
34.3884 24.4934 5.45548e-05 -0.000855865 -0.000854525 9.03161
35.3852 24.4934 -0.000213463 0.000417312 0.000718295 20.572
36.382 24.4934 -4.04694e-05 -0.000512905 0.000950743 14.0492
37.3787 24.4934 0.00158324 0.0012167 0.00130346 8.0281
38.3755 24.4934 0.00191775 0.00200047 0.000141744 7.02459
39.3723 24.4934 0.000511096 0.0019517 0.00152979 7.52634
40.369 24.4934 -9.2961e-05 -0.000139302 -0.000375776 14.5509
41.3658 24.4934 -0.000797198 -0.00032457 0.000872767 16.558
42.3626 24.4934 -0.000334846 -0.000660102 -0.000251895 12.0422
43.3593 24.4934 8.8299e-05 -0.00102844 0.000554032 10.5369
44.3561 24.4934 -0.000725378 -0.000109428 0.000723058 22.579
45.3529 24.4934 0.000962152 0.00066696 -0.00151167 13.5474
46.3496 24.4934 -0.000962923 0.000931808 0.0013324 4.01405
47.3464 24.4934 -0.000972761 -0.00121092 -0.00170985 7.52634
48.3432 24.4934 0.000206438 0.000103343 -0.000229563 6.52283
49.3399 24.4934 2.20361e-05 0.000809653 0.000424799 20.572
50.3367 24.4934 0.000997821 0.000872729 -0.000935577 14.0492
51.3335 24.4934 -0.0005822 0.000695758 0.000662628 10.0351
52.3302 24.4934 0.000484351 0.000159654 0.00100571 17.0597
53.327 24.4934 -0.000448024 -0.000979536 6.57142e-05 12.5439
54.3238 24.4934 0.00046171 0.000254514 0.00103832 9.53337
55.3205 24.4934 -0.000250747 0.00130072 0.00029136 7.02459
56.3173 24.4934 0.000264249 -1.06946e-05 -0.000511772 7.02459
57.3141 24.4934 0.000109005 -4.28427e-05 0.000818882 17.5615
58.3108 24.4934 0.000788279 -3.21176e-06 0.000260233 12.5439
59.3076 24.4934 -0.000866598 0.000166582 0.000971928 10.0351
60.3044 24.4934 -4.70101e-05 0.000692196 -0.000656998 13.0457
61.3011 24.4934 0.000842164 0.000536955 -0.000221686 16.558
62.2979 24.4934 0.00132204 -0.000673713 -0.000583044 5.51932
63.2947 24.4934 -8.14631e-05 0.000856812 -0.00131263 6.52283
64.2914 24.4934 0.000938039 0.000701722 -0.00134595 5.01756
65.2882 24.4934 -6.16151e-05 0.000331827 -0.00122192 11.0386
66.285 24.4934 -6.05335e-05 -0.000213114 0.00101628 18.565
67.2817 24.4934 -0.00027398 -0.00052704 -0.00117241 8.0281
68.2785 24.4934 -0.000918651 -0.00143804 -0.000401961 16.0562
69.2753 24.4934 0.000278463 -0.000289234 -0.000680025 15.5544
70.272 24.4934 -0.0010547 -0.000992662 -0.000256792 10.5369
71.2688 24.4934 0.00120694 0.000371403 0.00191039 6.52283
72.2656 24.4934 -0.000686061 -8.30541e-05 -0.000795021 7.52634
73.2623 24.4934 -0.00083392 -0.000238085 -0.000749332 9.03161
74.2591 24.4934 5.71092e-05 0.000354788 0.000705644 17.5615
75.2559 24.4934 -0.000158577 0.000290515 0.000226356 13.0457
76.2526 24.4934 -0.000863482 0.00161725 -0.000634486 6.52283
77.2494 24.4934 -0.00105384 -0.000253758 -0.000163036 18.565
78.2462 24.4934 0.000536723 0.00106392 -0.00113559 7.52634
79.2429 24.4934 -0.000644165 0.000761187 0.000408511 8.0281
80.2397 24.4934 -0.000818014 0.000198187 0.00091084 8.0281
81.2365 24.4934 -0.00116253 0.000685193 0.000624221 9.53337
82.2332 24.4934 0.00112135 -0.00087768 0.000524371 10.0351
0.498383 25.4932 0.000624346 8.19637e-05 0.000422594 10.5369
1.49515 25.4932 -0.000896109 -0.00197826 0.000243695 5.51932
2.49192 25.4932 0.00105509 -0.0011657 -3.33245e-05 9.53337
3.48868 25.4932 0.000350744 0.000583061 -0.000170553 11.5404
4.48545 25.4932 -0.000198313 -0.000697812 -0.000727285 13.5474
5.48221 25.4932 0.00116421 -0.00157827 0.000573968 9.03161
6.47898 25.4932 0.000471968 4.00075e-05 -0.000114465 14.5509
7.47575 25.4932 0.000804438 0.00052566 -0.000261869 12.5439
8.47251 25.4932 0.00140354 -0.00105467 -5.28042e-05 5.51932
9.46928 25.4932 0.000445318 -0.00217901 -0.000234605 8.0281
10.466 25.4932 -0.000804945 0.000756674 -0.000463996 7.52634
11.4628 25.4932 -0.000184674 0.000279384 0.000516391 13.0457
12.4596 25.4932 -0.000382671 -0.00130054 -5.10886e-05 18.565
13.4563 25.4932 -0.000346136 -0.00130984 -0.000337393 12.0422
14.4531 25.4932 0.000117942 -0.00104132 -0.000809049 7.02459
15.4499 25.4932 4.31227e-05 -0.000481845 -0.000524438 14.0492
16.4466 25.4932 0.000605641 -0.000458904 2.77942e-05 7.02459
17.4434 25.4932 -6.88522e-05 -0.000651138 -0.000395598 2.00703
18.4402 25.4932 0.000494688 0.000401279 7.43249e-05 6.52283
19.4369 25.4932 -0.00067135 0.000550359 -0.00034216 12.5439
20.4337 25.4932 0.000222437 -0.000924951 0.000713833 13.0457
21.4305 25.4932 0.000703206 -0.000203264 6.83932e-05 11.5404
22.4272 25.4932 -0.00120493 0.000894291 0.000278638 12.5439
23.424 25.4932 -0.000142245 0.000118162 0.000507675 16.0562
24.4208 25.4932 -0.000832691 0.000647527 0.000144226 12.5439
25.4175 25.4932 0.000111373 0.000143527 -0.00107244 8.0281
26.4143 25.4932 -0.00149926 -0.00113818 -0.000706192 6.52283
27.4111 25.4932 -0.000854386 0.000216076 -0.00132998 6.02108
28.4078 25.4932 -5.51775e-05 -0.000173614 -2.73934e-05 19.5685
29.4046 25.4932 -0.000394968 0.000565682 -0.000605672 9.03161
30.4014 25.4932 0.000259323 0.000244994 -0.000199744 10.0351
31.3981 25.4932 0.000166841 0.000306636 -0.000284799 19.5685
32.3949 25.4932 -0.000512021 4.86842e-05 -0.000716984 10.5369
33.3917 25.4932 4.08909e-05 -0.000596562 0.000423495 8.52986
34.3884 25.4932 -0.000157264 0.000349635 -0.000551168 8.52986
35.3852 25.4932 0.000796976 -0.000278355 0.000260334 5.01756
36.382 25.4932 0.000761852 -0.000636334 0.000653174 14.0492
37.3787 25.4932 -0.000536015 -0.000234017 0.00031017 12.5439
38.3755 25.4932 0.000309953 -0.000783316 0.000364628 7.02459
39.3723 25.4932 0.000633597 -1.18294e-05 -5.35117e-05 13.0457
40.369 25.4932 -0.000315597 0.00112921 -0.00070342 8.52986
41.3658 25.4932 -0.000290324 7.62669e-06 0.000355005 8.0281
42.3626 25.4932 0.000688795 -0.000144407 -0.000336878 11.5404
43.3593 25.4932 -4.59603e-05 0.000235619 -0.000822154 10.0351
44.3561 25.4932 -0.000105103 -0.000971306 -0.000772924 8.0281
45.3529 25.4932 -0.000110843 -2.23926e-05 -0.000510152 12.0422
46.3496 25.4932 -0.000238021 0.000628154 -0.00072807 11.0386
47.3464 25.4932 0.000370411 -0.000455177 -0.000466248 8.0281
48.3432 25.4932 0.000383244 0.000317176 -0.000349776 16.558
49.3399 25.4932 -0.000392623 0.00128223 0.000828611 10.0351
50.3367 25.4932 -0.0023311 -0.00141055 -0.0022448 4.01405
51.3335 25.4932 0.000793209 0.000205427 0.0012634 7.02459
52.3302 25.4932 -0.000256386 -2.47181e-05 -0.000269418 10.0351
53.327 25.4932 -0.00170563 0.000249731 0.00117197 15.5544
54.3238 25.4932 -0.00136015 -0.000394419 0.00163946 9.53337
55.3205 25.4932 0.00199302 0.000849054 -9.42948e-05 6.52283
56.3173 25.4932 -0.000524888 0.00104228 0.000182888 11.5404
57.3141 25.4932 0.000450343 -0.000237143 0.000796126 12.5439
58.3108 25.4932 0.000715763 0.00042988 -0.00187283 5.51932
59.3076 25.4932 -1.856e-06 0.001029 0.000186135 7.02459
60.3044 25.4932 -0.00100955 -0.000281289 0.000386275 7.52634
61.3011 25.4932 -0.000446 -0.000150614 -0.00121687 16.0562
62.2979 25.4932 0.000123077 -4.2244e-05 0.00127481 11.0386
63.2947 25.4932 0.000999387 7.85062e-05 -0.000565817 10.0351
64.2914 25.4932 0.000304514 -0.00049517 0.000410644 15.5544
65.2882 25.4932 0.000796953 0.000132673 0.000299649 13.0457
66.285 25.4932 -0.000594557 0.00126306 -4.69509e-05 8.0281
67.2817 25.4932 0.00062979 0.00127483 0.000485016 10.0351
68.2785 25.4932 0.000114368 0.000234091 -0.000227756 5.51932
69.2753 25.4932 0.000366959 0.00107442 0.000328866 12.0422
70.272 25.4932 -0.000190784 0.000616166 -0.000274623 15.0527
71.2688 25.4932 0.000269104 -0.000357081 4.84684e-05 8.0281
72.2656 25.4932 -0.0002479 -6.42093e-05 3.35912e-05 14.0492
73.2623 25.4932 0.000575604 0.000697086 0.000610492 11.5404
74.2591 25.4932 -4.25204e-05 -0.000111621 -4.15609e-05 10.0351
75.2559 25.4932 -0.000305503 -8.91392e-05 0.00070228 9.03161
76.2526 25.4932 -0.000147714 -0.00125092 0.00115271 8.0281
77.2494 25.4932 0.000457028 -0.00151208 -0.000491487 7.52634
78.2462 25.4932 0.000246931 -0.000113037 -0.000940193 15.5544
79.2429 25.4932 0.00014133 -0.000110344 0.000144249 13.0457
80.2397 25.4932 -0.00041464 -0.000392546 -0.000130298 10.5369
81.2365 25.4932 0.000719989 -0.000492807 0.000359611 18.565
82.2332 25.4932 -0.00039133 -0.00106814 0.000750783 8.52986
0.498383 26.4929 -0.000708171 0.000887821 -0.00170596 6.02108
1.49515 26.4929 0.000134621 -0.000557118 -0.00159266 8.0281
2.49192 26.4929 0.000806702 0.000642294 -0.000767565 8.0281
3.48868 26.4929 0.00087749 0.00100101 0.000364832 15.5544
4.48545 26.4929 0.000412713 -0.000177683 -0.000401298 18.0632
5.48221 26.4929 0.00061102 -0.000511788 -0.000455144 11.5404
6.47898 26.4929 0.00163009 3.45771e-05 0.000102877 18.565
7.47575 26.4929 0.000190093 -6.5935e-05 7.99414e-05 21.5755
8.47251 26.4929 0.000524992 -0.00106485 0.000821509 8.0281
9.46928 26.4929 0.000124491 -0.000495187 -0.00124073 6.02108
10.466 26.4929 -0.00180617 -0.00038815 0.00107114 3.51229
11.4628 26.4929 0.000947165 0.00089127 0.00113067 10.0351
12.4596 26.4929 -0.000655441 0.000517147 8.83124e-06 24.0843
13.4563 26.4929 9.59437e-05 -3.69397e-05 0.000801998 11.0386
14.4531 26.4929 -0.000581504 0.000389405 0.000329232 15.0527
15.4499 26.4929 0.000833128 0.000380368 0.000815306 22.0773
16.4466 26.4929 0.000582644 0.00178509 -3.85134e-05 13.0457
17.4434 26.4929 0.000806429 0.000781757 0.00119818 8.52986
18.4402 26.4929 0.000593082 -1.967e-06 0.000249158 5.51932
19.4369 26.4929 -0.000886495 -0.00102461 -5.08677e-05 11.0386
20.4337 26.4929 0.0006164 2.74289e-05 0.000510139 23.5825
21.4305 26.4929 -0.000221871 -2.56184e-05 0.000240268 12.0422
22.4272 26.4929 0.00041352 0.000651656 -0.000389664 13.0457
23.424 26.4929 -0.000375659 6.78413e-05 -7.91031e-05 17.5615
24.4208 26.4929 -0.000959595 0.000233675 -2.46578e-05 11.0386
25.4175 26.4929 0.00117357 0.000278461 0.000200779 5.01756
26.4143 26.4929 0.000734631 2.97235e-06 -0.00120001 8.52986
27.4111 26.4929 4.01286e-05 0.00022408 -0.000696966 8.0281
28.4078 26.4929 0.000222342 -0.000643787 -0.000539048 15.0527
29.4046 26.4929 -0.000608066 2.04207e-05 -0.000450374 17.0597
30.4014 26.4929 -0.00021587 0.00138724 -0.0011858 10.5369
31.3981 26.4929 -0.000284376 -0.000294195 -0.000596765 20.572
32.3949 26.4929 0.00155457 -0.00156396 -0.000402645 11.5404
33.3917 26.4929 -0.000692079 -0.000557071 -0.00131923 8.0281
34.3884 26.4929 -0.000468973 0.000711918 0.000805915 8.52986
35.3852 26.4929 0.000589234 0.000751871 0.000364304 9.53337
36.382 26.4929 -0.000374843 -0.000758949 0.000573692 11.5404
37.3787 26.4929 0.000165804 0.000216259 0.000226992 20.572
38.3755 26.4929 0.000465105 0.000699766 0.000924449 9.53337
39.3723 26.4929 -2.17486e-05 6.57773e-05 -0.000336629 15.0527
40.369 26.4929 -0.00079768 0.000353357 -3.34024e-05 22.579
41.3658 26.4929 0.000414098 0.000107283 0.000712681 8.52986
42.3626 26.4929 -0.000446129 0.000603047 0.000244892 7.02459
43.3593 26.4929 0.000856809 0.0014491 0.000202356 5.51932
44.3561 26.4929 0.000505194 0.000792852 0.00103931 8.52986
45.3529 26.4929 0.000305475 -2.2169e-05 -0.000148521 28.0984
46.3496 26.4929 -0.000477281 0.000169222 -0.000355444 17.5615
47.3464 26.4929 0.000269281 0.000505192 7.18872e-05 9.53337
48.3432 26.4929 -0.000658568 -0.00035377 0.000278694 28.6001
49.3399 26.4929 0.000457872 0.000542957 0.000888694 9.53337
50.3367 26.4929 -0.0018107 0.00198227 -0.00115227 3.01054
51.3335 26.4929 0.000737474 0.00110257 0.00024782 6.02108
52.3302 26.4929 -0.00121094 0.00107067 0.00185799 6.02108
53.327 26.4929 0.000343643 0.000820422 0.000222921 14.5509
54.3238 26.4929 0.000221139 0.00104869 0.000120493 20.0703
55.3205 26.4929 -0.000127397 -0.000204726 0.000221851 13.0457
56.3173 26.4929 0.000258487 -0.000118455 0.000846245 27.0948
57.3141 26.4929 0.000109895 0.00131576 -0.00011165 13.0457
58.3108 26.4929 0.00178809 -0.00047191 -0.00035222 6.52283
59.3076 26.4929 0.000772207 0.000762545 -0.00029572 7.02459
60.3044 26.4929 -0.000406828 -0.000196952 0.000188222 8.52986
61.3011 26.4929 0.000259281 -0.000410705 -0.00108416 15.0527
62.2979 26.4929 0.000230282 0.000285426 0.00045301 23.5825
63.2947 26.4929 -0.00113537 0.000249907 0.000560412 9.53337
64.2914 26.4929 0.000480681 0.000317885 -0.00015654 25.0878
65.2882 26.4929 -0.000493044 -0.000134491 -9.00084e-05 20.572
66.285 26.4929 0.00100275 -0.00147564 -1.396e-05 3.51229
67.2817 26.4929 -0.000152707 0.000696421 0.00010498 5.51932
68.2785 26.4929 0.000197447 -7.80275e-05 -0.000812211 9.53337
69.2753 26.4929 -6.0879e-05 0.000230383 -6.80355e-05 14.0492
70.272 26.4929 0.000196264 1.14051e-05 -1.07936e-05 24.5861
71.2688 26.4929 0.00076209 -0.000114731 -0.00108641 8.52986
72.2656 26.4929 0.0005981 0.000323709 -0.000531051 10.5369
