14.5474	0	0	nan	
14.6474	0	0	nan	
14.7474	0	0	nan	
14.8474	0.0003187	0.371774	179.882	
14.9473	0.000956099	3.46819	267.155	
15.0473	0.0060553	-17.4196	203.488	
15.1473	0.0203968	-19.4288	228.272	
15.2473	0.0736197	-25.6076	220.861	
15.3472	0.225321	-18.5809	227.048	
15.4472	0.515338	-8.14871	244.372	
15.5472	1.11577	-129.932	236.802	
15.6472	1.90997	-105.576	241.212	
15.7471	2.65477	-244.114	239.944	
15.8471	3.08119	-99.9184	239.716	
15.9471	2.89029	-28.5884	237.263	
16.047	2.29432	332.871	238.68	
16.147	1.53167	117.129	235.591	
16.247	1.05012	-20.7991	232.916	
16.347	0.967254	-146.515	233.968	
16.4469	1.2936	65.5162	239.319	
16.5469	1.91156	-123.935	236.494	
16.6469	2.70735	118.874	235.511	
16.7469	3.07195	-24.4636	237.263	
16.8468	2.87117	-11.2187	235.605	
16.9468	2.25416	-274.252	234.909	
17.0468	1.41694	-78.7529	238.035	
17.1468	0.764879	-248.049	237.84	
17.2467	0.348658	32.6787	241.514	
17.3467	0.130986	-7.44258	237.667	
17.4467	0.0455741	13.0985	214.051	
17.5466	0.0108358	-13.9553	272.961	
17.6466	0.0035057	10.9104	239.86	
17.7466	0.0003187	0.374285	87.6419	
17.8466	0	0	nan	
17.9465	0	0	nan	
18.0465	0	0	nan	
18.1465	0	0	nan	
18.2465	0	0	nan	
18.3464	0	0	nan	
18.4464	0	0	nan	
18.5464	0.0012748	3.34531	200.6	
18.6463	0.0047805	-4.39923	239.68	
18.7463	0.0175285	-9.19545	241.243	
18.8463	0.0694766	-3.04253	231.797	
18.9463	0.184527	51.2959	241.258	
19.0462	0.526492	-95.7119	239.621	
19.1462	1.1215	-41.3	234.154	
19.2462	1.90519	-165.562	235.591	
19.3462	2.66911	-200.023	239.613	
19.4461	3.11402	106.105	238.914	
19.5461	2.94351	362.028	236.327	
19.6461	2.28986	257.038	236.335	
19.7461	1.51478	-97.0715	235.576	
19.846	1.00741	263.062	237.311	
19.946	0.893953	-54.1105	232.095	
20.046	1.21807	-227.1	235.476	
20.1459	1.95586	252.46	237.591	
20.2459	2.75038	-124.492	241.845	
20.3459	3.16086	-386.001	237.889	
20.4459	2.98909	308.165	240.417	
20.5458	2.27424	-177.473	234.324	
20.6458	1.42905	-162.732	235.549	
20.7458	0.708151	48.5394	236.398	
20.8458	0.280137	36.0339	228.507	
20.9457	0.101347	-7.48348	237.959	
21.0457	0.0296391	14.7355	225.354	
21.1457	0.00764879	-6.68662	240.885	
21.2457	0.000956099	0.78712	551.696	
21.3456	0.0003187	-0.0180299	1.47868	
21.4456	0	0	nan	
21.5456	0	0	nan	
21.6455	0	0	nan	
21.7455	0	0	nan	
21.8455	0	0	nan	
21.9455	0	0	nan	
22.0454	0	0	nan	
22.1454	0.0006374	1.14702	177.902	
22.2454	0.0015935	-9.81278	191.545	
22.3454	0.0156163	12.0627	234.409	
22.4453	0.0602343	-19.5118	222.499	
22.5453	0.17656	-20.2702	238.008	
22.6453	0.501952	-112.09	223.408	
22.7453	1.07434	76.6905	233.249	
22.8452	1.93005	222.186	234.821	
22.9452	2.74114	370.579	236.599	
23.0452	3.17011	295.741	235.611	
23.1451	3.01394	336.022	235.245	
23.2451	2.31631	-55.4337	237.313	
23.3451	1.4947	153.295	241.396	
23.4451	0.924867	-56.0635	242.704	
23.545	0.837224	-267.955	236.716	
23.645	1.21265	-66.0285	237.787	
23.745	1.98646	328.886	241.141	
23.845	2.76536	392.2	233.641	
23.9449	3.19656	-107.627	238.223	
24.0449	3.02159	-128.999	235.72	
24.1449	2.24237	-389.352	232.094	
24.2449	1.39591	8.50956	238.019	
24.3448	0.687435	-7.87775	224.057	
24.4448	0.275994	36.5091	234.319	
24.5448	0.0943351	-6.18892	235.465	
24.6447	0.0280456	-5.82433	245.794	
24.7447	0.003187	-2.3256	159.965	
24.8447	0	0	nan	
24.9447	0	0	nan	
25.0446	0	0	nan	
25.1446	0	0	nan	
25.2446	0	0	nan	
25.3446	0	0	nan	
25.4445	0	0	nan	
25.5445	0	0	nan	
25.6445	0	0	nan	
